,date_sold,price,house_id,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
14167,2015-01-21,315000.0,7262200150,14168,2,1,970.0,18557.0,1,0,0,3,6,970.0,0.0,1939.0,0.0,98146,47.5116,-122.37,1150.0,7200.0
14168,2014-07-29,820000.0,1623069023,14169,4,2,2920.0,252648.0,2,0,0,3,10,2920.0,0.0,2002.0,0.0,98027,47.4784,-122.048,2180.0,71874.0
14169,2015-04-15,205000.0,7523700210,14170,3,1,970.0,7700.0,1,0,0,4,7,970.0,0.0,1959.0,0.0,98032,47.3793,-122.304,1160.0,8250.0
14170,2014-12-05,500000.0,2915200210,14171,2,1,680.0,5250.0,1,0,0,4,6,680.0,0.0,1922.0,0.0,98177,47.7013,-122.359,1620.0,5461.0
14171,2014-08-22,599000.0,3904990210,14172,4,2,2640.0,6738.0,2,0,0,4,8,2640.0,0.0,1989.0,0.0,98029,47.5787,-122.0,2180.0,5782.0
14172,2015-03-04,2230000.0,1333300145,14173,3,4,4200.0,30120.0,2,0,2,4,11,3600.0,600.0,1933.0,0.0,98112,47.6379,-122.311,2760.0,12200.0
14173,2015-04-21,299000.0,7461400360,14174,1,2,1980.0,7521.0,1,0,0,4,7,1180.0,800.0,1979.0,0.0,98055,47.4343,-122.192,1980.0,8000.0
14175,2014-06-23,385000.0,6145600040,14176,3,3,1630.0,1677.0,3,0,0,3,8,1630.0,0.0,2007.0,0.0,98133,47.7048,-122.353,1220.0,1677.0
14176,2014-08-11,639950.0,6372000155,14177,2,1,1780.0,4520.0,1,0,0,5,7,890.0,890.0,1925.0,0.0,98116,47.5798,-122.404,1560.0,4520.0
14178,2014-06-02,199950.0,7983100150,14179,3,1,1010.0,7245.0,1,0,0,3,7,1010.0,0.0,1969.0,0.0,98003,47.3338,-122.306,1300.0,8236.0
14179,2015-04-08,1010000.0,723000150,14180,3,2,2570.0,5000.0,1,0,0,4,8,1480.0,1090.0,1940.0,0.0,98105,47.6578,-122.285,2420.0,5484.0
14180,2015-04-03,950000.0,2493200155,14181,4,2,2770.0,5320.0,2,0,1,3,9,2440.0,330.0,2013.0,0.0,98136,47.5283,-122.385,2100.0,6011.0
14182,2014-11-06,473600.0,2595300210,14183,4,1,1780.0,8400.0,1,0,0,3,7,1080.0,700.0,1969.0,0.0,98136,47.5173,-122.385,1660.0,8400.0
14183,2015-02-02,490000.0,3902100150,14184,5,2,2150.0,4500.0,1,0,0,3,8,2150.0,0.0,1938.0,0.0,98116,47.5582,-122.388,1300.0,4500.0
14184,2014-05-05,245000.0,3329520410,14185,3,1,1920.0,9306.0,1,0,0,3,7,1000.0,920.0,1984.0,0.0,98001,47.3319,-122.267,1860.0,8458.0
14185,2014-08-28,199000.0,4013800206,14186,4,1,1220.0,11730.0,1,0,0,4,7,1220.0,0.0,1960.0,0.0,98001,47.3229,-122.283,1270.0,9520.0
14186,2014-05-07,1340000.0,1370803460,14187,3,3,2960.0,5500.0,2,0,2,3,10,2440.0,520.0,1937.0,19900.0,98199,47.6356,-122.402,2960.0,5876.0
14189,2014-07-18,280000.0,8016200530,14190,3,2,1580.0,7000.0,2,0,0,3,8,1580.0,0.0,1992.0,0.0,98030,47.3659,-122.17,2110.0,7062.0
14190,2015-03-03,273000.0,6802210210,14191,3,2,1230.0,11601.0,1,0,0,4,7,910.0,320.0,1992.0,0.0,98022,47.1955,-121.991,1820.0,8465.0
14191,2014-05-05,549000.0,4305600040,14192,4,2,2910.0,6338.0,2,0,0,3,8,2910.0,0.0,2008.0,0.0,98059,47.4804,-122.126,2500.0,5877.0
14192,2014-06-25,913888.0,7856570150,14193,5,2,2370.0,15512.0,2,0,0,4,9,2370.0,0.0,1981.0,0.0,98006,47.5555,-122.15,2380.0,15100.0
14193,2014-07-18,689888.0,7576200040,14194,4,2,1930.0,3500.0,1,0,0,5,8,1540.0,390.0,1916.0,0.0,98122,47.6167,-122.29,1800.0,5000.0
14195,2014-05-29,602500.0,3204950120,14196,4,2,2760.0,6850.0,2,0,0,3,9,2760.0,0.0,1999.0,0.0,98056,47.5346,-122.185,2640.0,9803.0
14196,2015-04-24,355000.0,7857004225,14197,2,1,1620.0,3640.0,1,0,0,3,7,900.0,720.0,1929.0,0.0,98108,47.543,-122.299,1590.0,5538.0
14197,2014-08-21,756000.0,7732400360,14198,3,2,2160.0,7525.0,2,0,0,3,9,2160.0,0.0,1986.0,0.0,98052,47.6608,-122.145,2470.0,7941.0
14198,2015-04-23,289950.0,4388000120,14199,4,2,2190.0,6906.0,1,0,0,4,7,1040.0,1150.0,1977.0,0.0,98023,47.319,-122.373,1250.0,6440.0
14199,2014-05-05,800000.0,8653900150,14200,3,2,3240.0,7857.0,2,0,0,3,10,3240.0,0.0,1994.0,0.0,98075,47.5857,-122.038,2970.0,7857.0
14200,2014-12-02,403000.0,3362400472,14201,2,1,720.0,3255.0,1,0,0,4,6,720.0,0.0,1905.0,0.0,98103,47.6823,-122.348,1430.0,3170.0
14201,2015-04-13,350000.0,8857100180,14202,3,2,1410.0,1340.0,2,0,0,3,8,1370.0,40.0,1967.0,0.0,98008,47.6108,-122.113,1730.0,2748.0
14202,2015-03-26,1290000.0,8156600210,14203,5,3,2980.0,5100.0,2,0,0,3,10,2370.0,610.0,2015.0,0.0,98115,47.6782,-122.299,1780.0,5100.0
14204,2014-08-12,241450.0,2634500085,14205,3,1,1100.0,8138.0,1,0,0,3,7,1100.0,0.0,1949.0,0.0,98155,47.7393,-122.325,1440.0,8131.0
14205,2015-01-22,320000.0,1077100035,14206,3,1,1400.0,9087.0,1,0,0,3,7,1400.0,0.0,1954.0,0.0,98133,47.7711,-122.34,1490.0,8380.0
14206,2014-10-23,234000.0,5466700360,14207,4,2,1710.0,7455.0,1,0,0,3,7,1030.0,680.0,1975.0,0.0,98031,47.3965,-122.173,1710.0,7350.0
14207,2014-11-21,441000.0,1250201165,14208,5,2,2000.0,3600.0,1,0,0,3,6,1150.0,850.0,1987.0,0.0,98144,47.5971,-122.295,1410.0,3600.0
14208,2015-03-17,474500.0,1250201165,14209,5,2,2000.0,3600.0,1,0,0,3,6,1150.0,850.0,1987.0,0.0,98144,47.5971,-122.295,1410.0,3600.0
14209,2015-04-22,705000.0,4083301120,14210,3,1,1440.0,2618.0,1,0,0,4,7,1440.0,0.0,1906.0,0.0,98103,47.6582,-122.336,1850.0,3990.0
14210,2015-04-09,517500.0,3905100610,14211,4,2,1520.0,3370.0,2,0,0,3,8,1520.0,0.0,1994.0,0.0,98029,47.5696,-122.004,1860.0,4486.0
14212,2014-11-06,310000.0,345700150,14213,2,1,1010.0,10005.0,2,0,0,3,7,1010.0,0.0,1981.0,0.0,98056,47.5118,-122.189,1210.0,7794.0
14213,2014-10-28,749500.0,7732100150,14214,4,2,2440.0,9727.0,2,0,0,3,9,2440.0,0.0,1987.0,0.0,98052,47.6613,-122.132,2370.0,11503.0
14215,2014-11-21,267500.0,4396000180,14216,3,1,1090.0,22080.0,1,0,0,5,7,1090.0,0.0,1967.0,0.0,98038,47.3991,-121.964,1590.0,19457.0
14216,2014-10-09,290000.0,1447600410,14217,3,1,1480.0,32700.0,1,0,0,4,6,1380.0,100.0,1942.0,0.0,98168,47.4949,-122.327,1500.0,22600.0
14218,2014-10-29,815000.0,2652500155,14219,4,1,1820.0,4500.0,1,0,0,3,8,1820.0,0.0,1921.0,0.0,98119,47.6429,-122.36,1870.0,3600.0
14219,2015-01-08,2200000.0,824059305,14220,5,4,5840.0,11652.0,2,0,1,3,11,4410.0,1430.0,1988.0,0.0,98004,47.5835,-122.202,3120.0,13639.0
14220,2014-07-03,1630000.0,5318101565,14221,4,3,2980.0,3600.0,2,0,0,3,9,2150.0,830.0,1999.0,0.0,98112,47.6352,-122.284,2980.0,4800.0
14221,2014-06-16,175000.0,2460600040,14222,3,1,1220.0,7300.0,1,0,0,3,7,1220.0,0.0,1973.0,0.0,98001,47.3341,-122.279,1260.0,7347.0
14223,2014-07-14,675000.0,2909300150,14224,4,2,2900.0,5505.0,2,0,0,3,8,2900.0,0.0,2002.0,0.0,98074,47.6063,-122.02,2970.0,5251.0
14224,2014-07-08,580000.0,8078600330,14225,3,2,1940.0,5980.0,1,0,0,3,7,1520.0,420.0,1987.0,0.0,98027,47.5476,-122.075,1910.0,6309.0
14225,2015-02-24,240000.0,4338800720,14226,4,2,1750.0,7800.0,1,0,0,4,6,1750.0,0.0,1944.0,0.0,98166,47.4791,-122.347,1270.0,7800.0
14226,2014-08-20,374000.0,4016800120,14227,3,2,1850.0,17808.0,1,0,0,4,8,1210.0,640.0,1982.0,0.0,98032,47.3631,-122.271,2260.0,16754.0
14228,2015-01-21,140000.0,1922059010,14229,2,1,1080.0,6052.0,1,0,0,5,6,1080.0,0.0,1908.0,0.0,98030,47.3857,-122.215,1810.0,7830.0
14230,2015-02-24,589000.0,2397100155,14231,3,1,920.0,3600.0,1,0,0,4,6,820.0,100.0,1904.0,0.0,98119,47.6386,-122.365,1620.0,3600.0
14231,2015-02-23,275000.0,7461420210,14232,3,1,1290.0,9760.0,1,0,0,3,7,1290.0,0.0,1979.0,0.0,98058,47.4265,-122.148,1410.0,8034.0
14232,2014-07-11,489900.0,6204050040,14233,4,2,2090.0,4196.0,2,0,0,3,8,2090.0,0.0,2006.0,0.0,98011,47.7453,-122.192,2640.0,4503.0
14234,2015-03-25,235000.0,316000145,14235,4,1,1360.0,7132.0,1,0,0,3,6,1360.0,0.0,1941.0,0.0,98168,47.5054,-122.301,1280.0,7175.0
14235,2015-02-17,230000.0,3331000455,14236,3,1,1000.0,4000.0,1,0,0,4,6,1000.0,0.0,1915.0,0.0,98118,47.5523,-122.286,1040.0,4240.0
14237,2014-08-22,185000.0,2320069107,14238,2,1,820.0,16030.0,1,0,0,4,5,820.0,0.0,1923.0,0.0,98022,47.2039,-122.003,1880.0,14046.0
14238,2015-03-26,196000.0,2599001010,14239,3,1,1090.0,7400.0,1,0,0,4,7,1090.0,0.0,1962.0,0.0,98092,47.2923,-122.19,1140.0,8165.0
14239,2014-06-04,572000.0,2193340120,14240,3,2,1830.0,7897.0,1,0,0,4,8,1290.0,540.0,1986.0,0.0,98052,47.6914,-122.103,1990.0,8306.0
14240,2015-04-30,615000.0,7954310210,14241,4,2,3010.0,6903.0,2,0,0,3,9,3010.0,0.0,2001.0,0.0,98056,47.5213,-122.193,2860.0,6435.0
14241,2015-03-05,1950000.0,2425049107,14242,4,3,4150.0,17424.0,1,0,0,3,9,3130.0,1020.0,1963.0,20000.0,98039,47.639,-122.236,3930.0,21420.0
14242,2015-03-20,1230000.0,1338300555,14243,6,2,2930.0,4320.0,2,0,0,3,9,2130.0,800.0,1913.0,0.0,98112,47.6295,-122.306,2860.0,4320.0
14243,2014-08-19,375000.0,8944310330,14244,3,2,1520.0,5649.0,2,0,0,4,7,1520.0,0.0,1989.0,0.0,98034,47.7221,-122.162,1540.0,5000.0
14244,2014-09-05,295000.0,2551500180,14245,3,1,1250.0,9486.0,1,0,0,4,6,1250.0,0.0,1971.0,0.0,98070,47.4341,-122.446,1270.0,9600.0
14246,2015-04-07,347000.0,2473460650,14247,3,1,1330.0,7848.0,1,0,0,3,8,1330.0,0.0,1978.0,0.0,98058,47.4463,-122.127,2110.0,8497.0
14248,2014-05-15,495000.0,3080000040,14249,4,2,2050.0,4000.0,1,0,0,5,7,1210.0,840.0,1941.0,0.0,98144,47.5799,-122.306,1310.0,4000.0
14250,2015-04-02,775000.0,9547200835,14251,3,1,2030.0,4080.0,1,0,0,4,7,1840.0,190.0,1908.0,0.0,98115,47.6765,-122.308,2030.0,4080.0
14251,2014-08-01,429000.0,4363700365,14252,4,2,2100.0,7920.0,1,0,0,4,6,1400.0,700.0,1916.0,0.0,98126,47.5293,-122.371,1230.0,7920.0
14252,2014-12-18,229000.0,7683800212,14253,3,1,1010.0,12705.0,1,0,0,4,7,1010.0,0.0,1959.0,0.0,98003,47.3348,-122.303,1490.0,10200.0
14253,2014-09-22,400000.0,1324079054,14254,4,1,1980.0,113691.0,1,0,0,3,7,1980.0,0.0,1962.0,0.0,98024,47.5606,-121.853,1980.0,89298.0
14255,2014-10-21,130000.0,6450302546,14256,2,1,840.0,6654.0,1,0,0,3,7,840.0,0.0,1951.0,0.0,98133,47.7319,-122.335,1350.0,5831.0
14258,2015-03-17,487500.0,2770601461,14259,3,2,1810.0,1988.0,2,0,0,3,7,1350.0,460.0,1997.0,0.0,98199,47.6513,-122.385,1600.0,1525.0
14259,2014-06-03,475000.0,8079010230,14260,3,2,2600.0,7210.0,2,0,0,3,8,2600.0,0.0,1989.0,0.0,98059,47.5123,-122.151,2350.0,7225.0
14260,2014-09-24,685000.0,5458800620,14261,3,1,1650.0,8400.0,1,0,0,3,8,1470.0,180.0,1959.0,0.0,98040,47.5766,-122.236,2020.0,7777.0
14261,2014-08-11,960000.0,5318101075,14262,3,1,2460.0,4800.0,1,0,0,4,7,1230.0,1230.0,1938.0,0.0,98112,47.6343,-122.282,2860.0,4800.0
14262,2014-11-13,1100000.0,5430300120,14263,5,2,4320.0,7620.0,2,0,0,3,7,2880.0,1440.0,1973.0,20140.0,98115,47.6824,-122.287,1880.0,7620.0
14263,2015-03-20,428000.0,1442700360,14264,3,2,2600.0,15000.0,2,0,0,3,9,2600.0,0.0,1978.0,0.0,98038,47.3719,-122.056,2380.0,15000.0
14264,2015-05-10,435000.0,5651010150,14265,3,2,1930.0,5790.0,2,0,0,4,7,1930.0,0.0,1988.0,0.0,98011,47.7733,-122.17,1790.0,4901.0
14265,2014-10-28,769950.0,6908200021,14266,3,2,2190.0,5400.0,1,0,2,5,7,1260.0,930.0,1952.0,0.0,98107,47.6737,-122.4,2160.0,5400.0
14266,2014-09-29,385000.0,2201500555,14267,3,1,1420.0,10980.0,1,0,0,4,7,1200.0,220.0,1954.0,0.0,98006,47.574,-122.138,1630.0,9763.0
14268,2014-09-11,622500.0,524069011,14269,3,2,2290.0,14374.0,2,0,0,3,8,2290.0,0.0,1983.0,20120.0,98075,47.5886,-122.074,2290.0,33450.0
14269,2015-02-12,660000.0,7504010760,14270,3,3,2470.0,11900.0,2,0,0,3,9,2290.0,180.0,1976.0,0.0,98074,47.641,-122.057,2590.0,11900.0
14270,2014-09-02,105000.0,1788800610,14271,3,1,840.0,8400.0,1,0,0,3,6,840.0,0.0,1959.0,0.0,98023,47.3277,-122.343,840.0,9450.0
14271,2014-12-02,420000.0,7192800145,14272,2,1,2100.0,4480.0,1,0,0,5,7,1400.0,700.0,1908.0,0.0,98126,47.574,-122.372,1570.0,4400.0
14274,2014-10-01,665000.0,2436700540,14275,3,2,1930.0,2960.0,1,0,0,5,7,1490.0,440.0,1929.0,0.0,98105,47.6659,-122.287,2080.0,3760.0
14275,2014-07-01,540000.0,7200001608,14276,4,2,2180.0,10140.0,1,0,0,4,7,1180.0,1000.0,1968.0,0.0,98052,47.6822,-122.111,1840.0,9375.0
14278,2014-10-16,777000.0,4178310040,14279,4,2,3170.0,9900.0,2,0,0,4,8,3170.0,0.0,1979.0,0.0,98007,47.6181,-122.147,2540.0,12400.0
14280,2015-03-11,685000.0,3629760330,14281,3,2,2370.0,4950.0,2,0,0,3,8,2370.0,0.0,2003.0,0.0,98029,47.5465,-122.013,2230.0,4950.0
14281,2014-06-24,396500.0,5469501830,14282,3,2,2590.0,18980.0,1,0,0,4,10,2590.0,0.0,1976.0,0.0,98042,47.3839,-122.153,3110.0,14652.0
14282,2014-05-04,783500.0,9829201058,14283,3,2,2850.0,7130.0,2,0,0,3,10,1990.0,860.0,1980.0,0.0,98122,47.603,-122.289,2280.0,6459.0
14286,2014-08-05,300000.0,1446800995,14287,3,2,2020.0,6628.0,1,0,0,4,7,1250.0,770.0,1963.0,0.0,98168,47.4934,-122.332,1540.0,9995.0
14287,2015-01-14,272000.0,8732000410,14288,3,1,1760.0,9600.0,1,0,0,4,7,1760.0,0.0,1966.0,0.0,98031,47.4085,-122.195,1450.0,9600.0
14289,2014-07-31,223000.0,3348401622,14290,3,2,1310.0,8440.0,1,0,0,5,6,1310.0,0.0,1951.0,0.0,98178,47.5003,-122.269,1790.0,10775.0
14290,2014-08-20,397000.0,3793501400,14291,4,2,3000.0,8584.0,2,0,0,3,7,3000.0,0.0,2003.0,0.0,98038,47.369,-122.032,2610.0,7570.0
14291,2015-03-18,460000.0,2872100385,14292,2,2,1080.0,5000.0,1,0,0,5,6,1080.0,0.0,1923.0,0.0,98117,47.6826,-122.394,1530.0,5000.0
14293,2014-10-07,392800.0,2887701251,14294,2,1,740.0,4275.0,1,0,0,5,6,740.0,0.0,1924.0,0.0,98115,47.688,-122.308,1900.0,4275.0
14294,2014-10-01,1690000.0,3528000040,14295,3,3,5290.0,224442.0,2,0,0,4,11,4540.0,750.0,1988.0,0.0,98053,47.6671,-122.051,3750.0,84936.0
14295,2015-03-26,1800000.0,3528000040,14296,3,3,5290.0,224442.0,2,0,0,4,11,4540.0,750.0,1988.0,0.0,98053,47.6671,-122.051,3750.0,84936.0
14296,2015-01-22,577000.0,3787000120,14297,3,2,2370.0,7878.0,2,0,0,3,8,2370.0,0.0,1985.0,0.0,98034,47.7281,-122.168,1870.0,7766.0
14297,2014-07-07,570000.0,5693500760,14298,3,1,1890.0,3330.0,1,0,0,4,7,1390.0,500.0,1901.0,0.0,98103,47.6597,-122.352,1530.0,3330.0
14298,2014-06-17,250000.0,8892900180,14299,3,1,1160.0,6134.0,1,0,0,3,7,1160.0,0.0,1998.0,0.0,98002,47.3414,-122.218,1330.0,6301.0
14299,2014-09-04,645000.0,5458800330,14300,4,1,1550.0,7350.0,1,0,0,4,8,1550.0,0.0,1958.0,0.0,98040,47.5795,-122.235,1860.0,7350.0
14300,2014-10-24,567500.0,1560930450,14301,3,2,3090.0,67082.0,2,0,0,3,9,3090.0,0.0,1990.0,0.0,98038,47.4032,-122.023,3650.0,62290.0
14301,2014-07-22,337000.0,6699930360,14302,4,2,2610.0,5240.0,2,0,0,3,8,2610.0,0.0,2004.0,0.0,98038,47.345,-122.042,2480.0,5240.0
14302,2014-06-25,280000.0,1423900580,14303,3,1,1230.0,8250.0,1,0,0,3,7,1230.0,0.0,1966.0,0.0,98058,47.4526,-122.176,1250.0,8250.0
14303,2014-07-28,167000.0,7338000730,14304,3,1,1280.0,5547.0,2,0,0,4,6,1280.0,0.0,1985.0,0.0,98002,47.3344,-122.215,1150.0,4500.0
14305,2014-12-22,317500.0,7305300760,14306,2,1,1220.0,8409.0,1,0,0,4,6,1220.0,0.0,1948.0,0.0,98155,47.7534,-122.324,1130.0,8409.0
14306,2014-07-03,405500.0,2488200455,14307,2,2,1350.0,1252.0,2,0,0,3,8,1120.0,230.0,2006.0,0.0,98136,47.522,-122.39,1410.0,1265.0
14307,2015-01-23,495000.0,318900120,14308,4,2,2370.0,15336.0,2,0,0,3,8,2370.0,0.0,1995.0,0.0,98024,47.5633,-121.901,2110.0,15925.0
14308,2015-01-28,691000.0,7504110330,14309,4,3,3040.0,11651.0,2,0,0,3,10,3040.0,0.0,1987.0,0.0,98074,47.6348,-122.038,2540.0,11815.0
14310,2015-02-11,549010.0,6021502300,14311,2,1,1560.0,4141.0,1,0,0,4,7,880.0,680.0,1942.0,0.0,98117,47.6863,-122.382,1210.0,4141.0
14311,2015-04-22,750000.0,3630110360,14312,5,3,2980.0,5809.0,2,0,2,3,8,2980.0,0.0,2005.0,0.0,98029,47.5537,-121.996,2120.0,3416.0
14312,2015-02-24,365000.0,1529300410,14313,2,1,870.0,5689.0,1,0,0,4,7,870.0,0.0,1948.0,0.0,98103,47.6988,-122.351,1100.0,5711.0
14314,2014-06-03,425000.0,6204420180,14315,3,2,1870.0,9000.0,1,0,0,3,7,1440.0,430.0,1978.0,0.0,98011,47.7373,-122.198,1870.0,8640.0
14316,2014-12-22,340000.0,8731980880,14317,4,2,2180.0,8000.0,1,0,0,4,9,1630.0,550.0,1975.0,0.0,98023,47.317,-122.378,2310.0,8000.0
14317,2014-11-05,405000.0,626049115,14318,4,2,2620.0,8960.0,1,0,0,5,7,1520.0,1100.0,1955.0,0.0,98133,47.7642,-122.335,1880.0,8960.0
14318,2015-03-24,537100.0,6388910040,14319,3,2,2450.0,7051.0,1,0,0,3,8,1870.0,580.0,1990.0,0.0,98056,47.5308,-122.171,2450.0,8788.0
14319,2015-03-18,353500.0,1748800120,14320,4,2,3250.0,4650.0,2,0,0,3,8,3250.0,0.0,2007.0,0.0,98031,47.4004,-122.203,2960.0,4650.0
14320,2014-09-12,522000.0,4077800582,14321,3,1,1150.0,7080.0,1,0,0,3,7,1150.0,0.0,1952.0,0.0,98125,47.7106,-122.288,1490.0,7921.0
14321,2014-10-10,710000.0,7202260210,14322,4,2,2780.0,6978.0,2,0,0,3,8,2780.0,0.0,2001.0,0.0,98053,47.6881,-122.04,2760.0,5460.0
14322,2015-03-12,329950.0,5095600360,14323,3,1,1360.0,13320.0,1,0,0,4,7,1360.0,0.0,1985.0,0.0,98059,47.4625,-122.069,1580.0,13625.0
14324,2015-02-19,800500.0,9542200610,14325,4,2,1780.0,11130.0,1,0,0,5,8,1780.0,0.0,1962.0,0.0,98005,47.5931,-122.178,2610.0,11130.0
14325,2014-05-28,168500.0,8092000330,14326,3,1,1100.0,10125.0,1,0,0,3,7,1100.0,0.0,1969.0,0.0,98042,47.367,-122.107,1570.0,10650.0
14328,2014-06-03,600000.0,6790200180,14329,4,2,2620.0,9873.0,2,0,0,3,8,2620.0,0.0,1987.0,0.0,98075,47.5822,-122.051,2520.0,9935.0
14329,2014-05-29,445000.0,1781500155,14330,4,1,1990.0,4725.0,1,0,0,4,7,1190.0,800.0,1944.0,0.0,98126,47.5275,-122.38,1240.0,4961.0
14330,2014-06-24,362500.0,3424069154,14331,4,1,1450.0,8450.0,1,0,0,3,7,1450.0,0.0,1960.0,0.0,98027,47.5289,-122.028,1540.0,8450.0
14331,2014-05-14,234000.0,1683500180,14332,4,2,1630.0,9010.0,1,0,0,4,7,1050.0,580.0,1975.0,0.0,98092,47.317,-122.196,1670.0,7820.0
14332,2014-07-09,321500.0,1523300180,14333,1,1,730.0,1942.0,1,0,0,3,7,730.0,0.0,2008.0,0.0,98144,47.5939,-122.299,1020.0,2183.0
14334,2014-09-25,319000.0,822059101,14335,4,1,1730.0,36356.0,1,0,0,4,6,1730.0,0.0,1954.0,0.0,98031,47.4135,-122.199,1380.0,14060.0
14335,2014-10-20,314000.0,3421069020,14336,3,1,1350.0,217852.0,1,0,0,3,8,1100.0,250.0,1953.0,0.0,98022,47.2628,-122.03,2190.0,217800.0
14336,2014-10-06,517950.0,2769602710,14337,3,2,1410.0,5000.0,1,0,0,5,7,740.0,670.0,1908.0,0.0,98107,47.6752,-122.361,1830.0,4000.0
14339,2014-05-06,1580000.0,9471201175,14340,4,3,3760.0,10920.0,1,0,0,5,9,2400.0,1360.0,1950.0,0.0,98105,47.6687,-122.264,3430.0,11050.0
14341,2014-07-31,795000.0,7574910220,14342,4,2,2920.0,32219.0,2,0,0,5,10,2920.0,0.0,1995.0,0.0,98077,47.7439,-122.041,3420.0,37206.0
14344,2014-08-04,475000.0,2767603591,14345,3,2,1320.0,1310.0,3,0,0,3,8,1320.0,0.0,2006.0,0.0,98107,47.6719,-122.38,1350.0,1250.0
14345,2014-07-24,375000.0,8718500665,14346,3,1,1610.0,11250.0,1,0,0,3,7,1090.0,520.0,1975.0,0.0,98028,47.7391,-122.256,2040.0,10692.0
14348,2014-10-16,775000.0,9405800040,14349,4,1,1890.0,4800.0,1,0,0,3,7,1390.0,500.0,1906.0,0.0,98119,47.6405,-122.367,1890.0,4800.0
14349,2015-04-07,800000.0,3630180450,14350,4,2,3260.0,5000.0,2,0,0,3,9,3260.0,0.0,2007.0,0.0,98027,47.5395,-121.997,3450.0,6218.0
14350,2015-04-01,436800.0,8126300610,14351,3,1,2080.0,12714.0,2,0,0,4,8,1540.0,540.0,1984.0,0.0,98052,47.7056,-122.162,2080.0,12107.0
14351,2014-12-03,620000.0,546000910,14352,3,1,2040.0,4005.0,1,0,0,4,8,1740.0,300.0,1930.0,0.0,98117,47.6885,-122.38,1380.0,4005.0
14352,2015-03-25,230000.0,2268000180,14353,3,1,1250.0,9035.0,1,0,0,4,7,1250.0,0.0,1970.0,0.0,98003,47.275,-122.302,1350.0,10425.0
14353,2014-07-08,165000.0,3333002450,14354,1,1,850.0,8050.0,1,0,0,2,6,850.0,0.0,1906.0,0.0,98118,47.5427,-122.288,1590.0,5180.0
14354,2015-01-22,490000.0,3333002450,14355,1,1,850.0,8050.0,1,0,0,2,6,850.0,0.0,1906.0,0.0,98118,47.5427,-122.288,1590.0,5180.0
14355,2014-08-06,480000.0,6072000910,14356,3,1,1600.0,8400.0,1,0,0,5,8,1600.0,0.0,1963.0,0.0,98006,47.5479,-122.179,2210.0,8400.0
14358,2014-09-24,280000.0,1326049170,14359,3,1,1720.0,9605.0,1,0,0,3,7,860.0,860.0,1969.0,0.0,98028,47.7439,-122.242,1720.0,9998.0
14361,2014-07-01,600000.0,3043200035,14362,2,1,910.0,2002.0,1,0,0,3,6,910.0,0.0,1900.0,0.0,98112,47.6188,-122.306,1190.0,1208.0
14362,2014-09-10,450000.0,1424069044,14363,3,1,1290.0,47044.0,1,0,0,3,7,1150.0,140.0,1968.0,0.0,98029,47.5655,-121.998,1960.0,49658.0
14363,2015-03-09,546000.0,3037200141,14364,2,2,1530.0,1324.0,2,0,0,3,8,1280.0,250.0,2010.0,0.0,98122,47.6032,-122.311,1410.0,1689.0
14364,2015-01-21,585000.0,1323089107,14365,3,2,2330.0,33750.0,2,0,0,3,9,2330.0,0.0,1983.0,20010.0,98045,47.4787,-121.723,2270.0,35000.0
14367,2015-01-02,519000.0,723039189,14368,3,1,1560.0,26099.0,1,0,3,4,8,1560.0,0.0,1973.0,0.0,98070,47.5023,-122.467,1760.0,19687.0
14368,2014-05-29,262000.0,1352300120,14369,2,1,1500.0,4120.0,1,0,0,3,5,880.0,620.0,1928.0,0.0,98055,47.4857,-122.2,1300.0,4120.0
14369,2014-07-02,550000.0,5101404351,14370,4,2,2160.0,5005.0,1,0,0,3,7,1430.0,730.0,1987.0,0.0,98115,47.6971,-122.302,1770.0,5326.0
14370,2014-06-06,285000.0,7211401485,14371,2,1,780.0,5000.0,1,0,0,4,6,780.0,0.0,1943.0,0.0,98146,47.5112,-122.357,1030.0,5000.0
14371,2015-02-04,476000.0,5631500967,14372,4,1,2340.0,17541.0,1,0,0,4,7,1360.0,980.0,1956.0,0.0,98028,47.745,-122.229,2250.0,9212.0
14372,2014-08-25,2200000.0,2425049061,14373,3,2,3570.0,30456.0,1,0,1,3,8,2070.0,1500.0,1946.0,19820.0,98039,47.6413,-122.24,3570.0,27418.0
14373,2014-06-23,335000.0,7518503065,14374,1,1,720.0,5100.0,1,0,0,3,6,720.0,0.0,1907.0,0.0,98117,47.6821,-122.38,1320.0,5100.0
14374,2014-10-23,510000.0,1796000120,14375,4,2,2990.0,102366.0,1,0,0,4,8,2990.0,0.0,1974.0,0.0,98092,47.3068,-122.088,2820.0,57140.0
14375,2014-09-18,291000.0,1922059197,14376,3,2,1860.0,13939.0,1,0,0,4,7,1860.0,0.0,1961.0,0.0,98030,47.3746,-122.217,1530.0,10018.0
14376,2014-08-21,335000.0,7849201020,14377,4,1,1950.0,13440.0,1,0,0,4,6,1950.0,0.0,1931.0,0.0,98065,47.5232,-121.821,1300.0,7432.0
14377,2014-08-29,415000.0,1126049103,14378,3,1,1860.0,9003.0,1,0,0,3,7,1490.0,370.0,1955.0,0.0,98028,47.7624,-122.26,2090.0,11574.0
